085500, 387.45, 386.55, 386.65, 60.9751, 73.8642, 80.9029, 384.885, 1.87328
090500, 386.85, 385.4, 385.7, 14.6349, 50.537, 69.1426, 384.97, 1.89602
091500, 387.1, 385.6, 386.9, 73.1701, 49.5933, 57.9982, 385.12, 1.94441
092500, 387.05, 385.75, 386.5, 53.6584, 47.1544, 49.0949, 385.26, 1.92953
093500, 387.25, 386.45, 386.95, 75.61, 67.4795, 54.7424, 385.423, 1.92399
094500, 387.15, 386.3, 386.5, 59.4596, 62.9093, 59.1811, 385.565, 1.81347
095500, 386.55, 385.95, 386.35, 45.4547, 60.1748, 63.5212, 385.663, 1.7173
100500, 386.4, 385.85, 386.1, 23.3337, 42.7493, 55.2778, 385.745, 1.62956
101500, 386.4, 385.8, 385.9, 6.89691, 25.2285, 42.7175, 385.83, 1.4958
102500, 385.9, 385.45, 385.55, 5.88098, 12.0372, 26.6717, 385.885, 1.33497
103500, 385.6, 385, 385, 0, 4.2593, 13.8417, 385.915, 1.21509
104500, 385.25, 384.65, 384.65, 0, 1.96033, 6.08561, 385.917, 1.15722
105500, 385.05, 384.4, 385, 30.0003, 10.0001, 5.40658, 385.897, 1.21502
110500, 385.25, 384.7, 385.25, 56.6671, 28.8891, 13.6165, 385.89, 1.24414
111500, 385.4, 384.85, 384.95, 45.8344, 44.1673, 27.6855, 385.885, 1.25679
112500, 384.9, 384.45, 384.5, 10.0006, 37.5007, 36.8524, 385.83, 1.36952
113500, 384.8, 384.35, 384.35, 0, 18.6117, 33.4265, 385.753, 1.49301
114500, 384.9, 384.3, 384.75, 40.91, 16.9702, 24.3608, 385.683, 1.56578
115500, 385, 384.75, 384.85, 50.0014, 30.3038, 21.9619, 385.62, 1.59588
120500, 384.9, 384.5, 384.65, 50, 46.9705, 31.4148, 385.553, 1.63801
121500, 384.8, 384.4, 384.5, 28.5727, 42.858, 40.0441, 385.445, 1.58113
122500, 384.6, 384.25, 384.35, 13.3341, 30.6356, 40.1547, 385.378, 1.62797
123500, 384.4, 383.95, 384.15, 19.0461, 20.3176, 31.2704, 385.24, 1.62428
124500, 384.3, 384, 384, 5.26197, 12.5474, 21.1669, 385.115, 1.6104
125500, 384.05, 383.75, 383.9, 14.2853, 12.8645, 15.2432, 384.962, 1.49202
130500, 384.05, 383.65, 383.7, 5.26502, 8.27076, 11.2275, 384.823, 1.37733
131500, 383.85, 383.6, 383.7, 12.501, 10.6838, 10.6063, 384.69, 1.30189
132500, 383.75, 383.45, 383.65, 23.5279, 13.7646, 10.9064, 384.568, 1.22569
133500, 384.4, 383.6, 384.4, 100, 45.343, 23.2638, 384.492, 1.05013
134500, 384.65, 384.15, 384.45, 83.3346, 68.9542, 42.6873, 384.438, 0.916494
135500, 384.6, 384.15, 384.2, 62.501, 81.9452, 65.4141, 384.398, 0.851471
140500, 384.45, 384.1, 384.45, 83.3346, 76.3901, 75.7631, 384.388, 0.82729
141500, 384.65, 384.4, 384.4, 76.1902, 74.0086, 77.4479, 384.358, 0.805486
142500, 384.75, 384.35, 384.6, 76.9238, 78.8162, 76.4049, 384.325, 0.746965
143500, 385.6, 384.55, 385.4, 86.6658, 79.9266, 77.5838, 384.347, 0.76984
144500, 385.5, 385.05, 385.4, 86.6658, 83.4185, 80.7204, 384.392, 0.871961
145500, 385.45, 385, 385.05, 55.9985, 76.4434, 79.9295, 384.427, 0.935577
150500, 385.9, 385.05, 385.6, 80.6458, 74.4367, 78.0995, 384.47, 1.04785
151500, 386.15, 385.6, 385.9, 84.3751, 73.6731, 74.8511, 384.523, 1.20783
152500, 386.3, 385.8, 386.15, 88.4619, 84.4943, 77.5347, 384.598, 1.38814
